gene,replicate,treatment,time_point,k_on,k_off,k_syn,bf_point,bf_lower,bf_upper,bs_point,bs_lower,bs_upper,keep
ENSSSCG00000010934,1,unst,0,0.03231621218659148,560.8316128703215,140.64866367286623,,,,,,,False
ENSSSCG00000010934,1,lps,2,0.03927667627236029,437.98465670919154,116.28045912945827,,,,,,,False
ENSSSCG00000010934,1,lps,4,1.6370456417935317,453.4401900526092,1.0,,,,,,,False
ENSSSCG00000010934,1,lps,6,0.019738646749315004,511.8625549708859,121.15213818309182,,,,,,,False
ENSSSCG00000010934,2,unst,0,2.8737922367303197,415.2694888583302,1.0,,,,,,,False
ENSSSCG00000010934,2,lps,2,0.0582307037462749,157.31450163657286,23.44290509115515,,,,,,,False
ENSSSCG00000010934,2,lps,4,0.025153484800302245,513.1171653438079,161.11332147454004,,,,,,,False
ENSSSCG00000010934,2,lps,6,0.7048683858802383,120.47530992880844,1.0,,,,,,,False
ENSSSCG00000010934,3,unst,0,0.08572948661372114,134.12840758925017,18.439949100893838,,,,,,,False
ENSSSCG00000010934,3,lps,2,0.07407078906097185,546.5765971029783,32.50790924434524,,,,,,,False
ENSSSCG00000010934,3,lps,4,0.2434986482012887,687.5215876048559,10.905692931424472,,,,,,,False
ENSSSCG00000010934,3,lps,6,0.025382091171655827,479.33468590746,104.86012039290611,,,,,,,False
ENSSSCG00000010952,1,unst,0,0.8248586233004486,37.708878303634826,25.847835497029052,,,,,,,False
ENSSSCG00000010952,1,lps,2,1.3627423614659935,16.570576629493086,7.282159793990568,,,,,,,False
ENSSSCG00000010952,1,lps,4,2.914359321896412,290.2253284934316,60.36222936843936,,,,,,,False
ENSSSCG00000010952,1,lps,6,12.05779248518486,246.89990824581736,11.418930641461046,,,,,,,False
ENSSSCG00000010952,2,unst,0,1.2576871628976476,611.0432848032224,301.48428209645004,,,,,,,False
ENSSSCG00000010952,2,lps,2,0.5001332230613865,0.5084263494335027,1.1032391929506158,0.5001332230613865,0.20543498265707588,1.601811873488835,2.169909553625345,0.3833445932583093,5.835928034130205,True
ENSSSCG00000010952,2,lps,4,2.920721195108707,306.7987897123062,74.04690029271606,,,,,,,False
ENSSSCG00000010952,2,lps,6,43.366573364353066,209.84115753567372,4.054199013011588,,,,,,,False
ENSSSCG00000010952,3,unst,0,0.8113818359083711,1.6685320077468428,1.9439871251863063,0.8113818359083711,0.37393833530697446,1.4814250566754212,1.1650883028677606,0.4605665378009169,3.4801067582930556,True
ENSSSCG00000010952,3,lps,2,2.177927188774379,402.9277925357919,98.25421129659124,,,,,,,False
ENSSSCG00000010952,3,lps,4,2.001781793631585,39.14357153557061,11.290914999837018,,,,,,,False
ENSSSCG00000010952,3,lps,6,15.452806887233002,234.62284957768773,7.385004248048704,,,,,,,False
ENSSSCG00000010972,1,unst,0,0.013924187540899257,0.004970823460114338,1.2146763948610504,0.0034810468852248134,,,9.774448073704946,,,True
ENSSSCG00000010972,1,lps,2,0.6591859518982921,0.20865022045964152,1.0322270391245973,0.6591859518982921,,,4.947164862086773,,,True
ENSSSCG00000010972,1,lps,4,3.4795965583515684,299.2480867143414,61.67868346555209,,,,,,,False
ENSSSCG00000010972,1,lps,6,17.85656090472541,234.91489315186755,10.822123365038687,,,,,,,False
ENSSSCG00000010972,2,unst,0,2.2220228349622726,307.1563926474132,95.98440676419659,,,,,,,False
ENSSSCG00000010972,2,lps,2,1.311986487373595,1.6247780958266516,1.4063021692265456,,,,,,,False
ENSSSCG00000010972,2,lps,4,5.615803798765101,245.52719103880005,26.469487090771604,,,,,,,False
ENSSSCG00000010972,2,lps,6,267.98238608353813,644.1760050981878,1.9714853134447343,,,,,,,False
ENSSSCG00000010972,3,unst,0,1.728497231622735,35.257137804274855,13.099392381716543,,,,,,,False
ENSSSCG00000010972,3,lps,2,1.2270560620801652,1.2205240365575243,1.188506416033196,,,,,,,False
ENSSSCG00000010972,3,lps,4,2.116271304961688,27.13075667853634,6.935117906151595,,,,,,,False
ENSSSCG00000010972,3,lps,6,9.671523567981264,229.5332101611394,13.846051772685808,,,,,,,False
ENSSSCG00000010991,1,unst,0,0.22249261456614897,493.4424963571694,1.0,,,,,,,False
ENSSSCG00000010991,1,lps,2,0.22369575478755474,363.907668977116,1.0,,,,,,,False
ENSSSCG00000010991,1,lps,4,0.001,429.38765134963455,1.0,,,,,,,False
ENSSSCG00000010991,1,lps,6,0.4555560247767071,441.17668257539077,1.0,,,,,,,False
ENSSSCG00000010991,2,unst,0,0.21859111526716532,381.3651818339146,1.0,,,,,,,False
ENSSSCG00000010991,2,lps,2,0.001,357.48035486660535,1.0,,,,,,,False
ENSSSCG00000010991,2,lps,4,0.053248082923037295,456.7015255032913,17.389811867807136,,,,,,,False
ENSSSCG00000010991,2,lps,6,0.46603504051628836,320.8377017594528,1.0,,,,,,,False
ENSSSCG00000010991,3,unst,0,0.011898682397283379,467.20886373334235,37.68044479666307,,,,,,,False
ENSSSCG00000010991,3,lps,2,0.4534468161610256,532.5030766074544,1.0,,,,,,,False
ENSSSCG00000010991,3,lps,4,0.001,603.77380361836,1.0,,,,,,,False
ENSSSCG00000010991,3,lps,6,0.6587673753787667,393.43076557031964,1.0,,,,,,,False
ENSSSCG00000010995,1,unst,0,0.05903541885577561,0.919897891362059,1.0000036551185134,0.06493896074135318,0.033221656151339526,0.14316365594091796,0.9892438440210345,0.39765971184485965,2.0319182892703176,True
ENSSSCG00000010995,1,lps,2,0.42104408353230244,52.34042406928953,9.224890340842572,,,,,,,False
ENSSSCG00000010995,1,lps,4,0.47122809413391015,5.0260107768731315,1.000042891477741,,,,,,,False
ENSSSCG00000010995,1,lps,6,2.7183053192174165,26.262565669281162,1.1095304347160293,,,,,,,False
ENSSSCG00000010995,2,unst,0,0.08028769548803788,104.43978728137972,49.30367320976492,,,,,,,False
ENSSSCG00000010995,2,lps,2,0.18284169602766276,108.02305559553324,19.43277687033187,,,,,,,False
ENSSSCG00000010995,2,lps,4,0.43446608255600244,23.91539871409189,3.2169302319987283,,,,,,,False
ENSSSCG00000010995,2,lps,6,76.35723226936116,883.232236525482,1.0010005229104615,,,,,,,False
ENSSSCG00000010995,3,unst,0,0.001,475.0606570066883,1.0,,,,,,,False
ENSSSCG00000010995,3,lps,2,0.2960824080232438,142.3016353375402,25.796497332942945,,,,,,,False
ENSSSCG00000010995,3,lps,4,0.25003009578125723,4.806814598161632,1.0926865206138185,,,,,,,False
ENSSSCG00000010995,3,lps,6,1.5442791631140274,388.21427745092006,22.19136344685474,,,,,,,False
ENSSSCG00000010998,1,unst,0,0.6907456136655294,32.289615222967825,16.185595937124475,,,,,,,False
ENSSSCG00000010998,1,lps,2,0.6593235256776154,0.954725278352544,1.0,,,,,,,False
ENSSSCG00000010998,1,lps,4,2.4749925965566177,249.56554625564206,31.261335255513437,,,,,,,False
ENSSSCG00000010998,1,lps,6,0.001,406.6001713706647,1.0,,,,,,,False
ENSSSCG00000010998,2,unst,0,0.5480735433088266,0.8611362416006155,1.325224355115165,0.5480735433088266,0.18168396716524532,1.4492736326558384,1.5389253071638667,,,True
ENSSSCG00000010998,2,lps,2,2.615620090722458,252.19839625290317,52.5737308589736,,,,,,,False
ENSSSCG00000010998,2,lps,4,2.460864719970494,281.7506642511239,45.005596787889274,,,,,,,False
ENSSSCG00000010998,2,lps,6,317.19455829657375,628.0559114836476,1.1760450213476212,,,,,,,False
ENSSSCG00000010998,3,unst,0,1.6285973300496808,55.552750424244614,13.970111613197322,,,,,,,False
ENSSSCG00000010998,3,lps,2,1.2348944930928027,3.744461868599866,1.9227483166947883,,,,,,,False
ENSSSCG00000010998,3,lps,4,1.429057087725366,9.419003489158866,2.6588445232404756,,,,,,,False
ENSSSCG00000010998,3,lps,6,6.9962541210422176,117.31015929475565,5.280451833960967,,,,,,,False
ENSSSCG00000010999,1,unst,0,0.9675822648433354,37.805422393699594,29.459449637912456,,,,,,,False
ENSSSCG00000010999,1,lps,2,1.629603242639645,16.017078366568967,5.374498614062942,,,,,,,False
ENSSSCG00000010999,1,lps,4,2.8570619810744478,283.0508712628245,47.364332878062434,,,,,,,False
