gene,replicate,treatment,time_point,k_on,k_off,k_syn,bf_point,bf_lower,bf_upper,bs_point,bs_lower,bs_upper,keep
ENSOCUG00000004887,1,lps,6,0.001,913.3625246410156,1.0,,,,,,,False
ENSOCUG00000004887,2,unst,0,0.001,715.0793637774789,1.0,,,,,,,False
ENSOCUG00000004887,2,lps,2,0.001,401.8305083038899,1.0,,,,,,,False
ENSOCUG00000004887,2,lps,4,0.45747102177063603,347.1852505913594,1.0,,,,,,,False
ENSOCUG00000004887,2,lps,6,0.001,367.38385876120253,1.0,,,,,,,False
ENSOCUG00000004887,3,unst,0,0.001,741.7756168647727,1.0,,,,,,,False
ENSOCUG00000004887,3,lps,2,0.001,957.4057151237505,1.0,,,,,,,False
ENSOCUG00000004887,3,lps,4,0.001,539.801001610945,499.3551688405139,,,,,,,False
ENSOCUG00000004887,3,lps,6,0.001,368.2449608024323,1.0,,,,,,,False
ENSOCUG00000004889,1,unst,0,0.365452893964191,2.955483124812421,1.0,,,,,,,False
ENSOCUG00000004889,1,lps,2,0.2854183576957444,335.6147049135176,90.1232606323515,,,,,,,False
ENSOCUG00000004889,1,lps,4,0.6933054332407552,127.0305101053306,16.9620902279807,,,,,,,False
ENSOCUG00000004889,1,lps,6,1.7678135076261299,209.1486809010152,11.999169679685366,,,,,,,False
ENSOCUG00000004889,2,unst,0,0.19394858973553858,200.82238209646985,98.81726466114229,,,,,,,False
ENSOCUG00000004889,2,lps,2,0.4310026366590298,398.07490318559263,46.230323963621544,,,,,,,False
ENSOCUG00000004889,2,lps,4,0.2530168049622541,43.959521558144615,8.036002682864757,,,,,,,False
ENSOCUG00000004889,2,lps,6,27.02007434808084,408.3389285605415,1.0,,,,,,,False
ENSOCUG00000004889,3,unst,0,0.001,0.020686291995910138,1.2061268045969216,,,,,,,False
ENSOCUG00000004889,3,lps,2,0.06886556831081214,103.89520508071148,48.3919986536679,,,,,,,False
ENSOCUG00000004889,3,lps,4,0.152827820120002,82.94092065676878,20.608464502371262,,,,,,,False
ENSOCUG00000004889,3,lps,6,0.49054318899052773,6.442348058019182,1.044688323568067,,,,,,,False
ENSOCUG00000004892,1,unst,0,0.14387316437789077,4.978388085932144,1.0001141135931326,,,,,,,False
ENSOCUG00000004892,1,lps,2,0.2318312563245767,481.96088181622105,50.57448628033288,,,,,,,False
ENSOCUG00000004892,1,lps,4,0.13848597028885487,142.38908656039834,24.024400288994553,,,,,,,False
ENSOCUG00000004892,1,lps,6,0.41015835808006196,502.2912603108405,32.38566411460411,,,,,,,False
ENSOCUG00000004892,2,unst,0,0.16753589865554863,439.99255773375944,57.18428774458848,,,,,,,False
ENSOCUG00000004892,2,lps,2,0.1041424749210706,187.27014458618197,33.60265023947991,,,,,,,False
ENSOCUG00000004892,2,lps,4,0.02271941625149143,163.1125891846904,61.32399322155918,,,,,,,False
ENSOCUG00000004892,2,lps,6,0.19687462232549197,166.9301238008927,12.27222453187018,,,,,,,False
ENSOCUG00000004892,3,unst,0,0.02193095344303427,751.5715633750015,905.3826350498385,0.020834405770882556,0.01764470317526925,0.02640198089117346,0.9155359731120507,,,True
ENSOCUG00000004892,3,lps,2,0.0944186343601496,212.8198013264012,54.39212358386431,,,,,,,False
ENSOCUG00000004892,3,lps,4,0.2963692642328671,243.67928008021354,12.180038236763906,,,,,,,False
ENSOCUG00000004892,3,lps,6,18.98940624937702,999.9999914734872,1.0,,,,,,,False
ENSOCUG00000004903,1,unst,0,0.06569620218866139,452.7273489851674,26.501048877484397,,,,,,,False
ENSOCUG00000004903,1,lps,2,0.001,804.1964213387112,1.0,,,,,,,False
ENSOCUG00000004903,1,lps,4,1.7512538859308393,646.7975657133452,1.0,,,,,,,False
ENSOCUG00000004903,1,lps,6,0.001,912.9503416968506,1.0,,,,,,,False
ENSOCUG00000004903,2,unst,0,0.026641909991484178,314.0756365828302,37.345817510237154,,,,,,,False
ENSOCUG00000004903,2,lps,2,0.6961572812848614,421.167589843176,1.0,,,,,,,False
ENSOCUG00000004903,2,lps,4,0.001,337.6735615292271,1.0,,,,,,,False
ENSOCUG00000004903,2,lps,6,0.22411933936448916,371.3135315342861,1.0,,,,,,,False
ENSOCUG00000004903,3,unst,0,0.09437689701860386,679.812840785411,18.085758311918976,,,,,,,False
ENSOCUG00000004903,3,lps,2,0.001,957.1776138525453,1.0,,,,,,,False
ENSOCUG00000004903,3,lps,4,0.04675559216467348,527.538112727085,21.843034685467778,,,,,,,False
ENSOCUG00000004903,3,lps,6,0.4374947782135527,363.0544297345835,1.0,,,,,,,False
ENSOCUG00000004906,1,unst,0,4.118717171245896,669.1502369499908,340.38610350916963,,,,,,,False
