param,gene,a,b,c,r2
log_burstiness,ENSMUSG00000031799,4.7905068391502315e-15,20.508619192919713,0.026843609712993436,0.21804905857372792
log_burstiness,ENSMUSG00000032024,-11019.036203263768,8.03568427967697e-05,11019.42638819466,0.6632802141026335
log_burstiness,ENSMUSG00000032231,1783.0561880520402,-0.000790460196740349,-1779.8963052876436,0.03453793894228052
log_burstiness,ENSMUSG00000032561,,,,
log_burstiness,ENSMUSG00000033326,5911.707313767168,0.00011217070813084616,-5908.69067286801,0.43558615628288666
log_burstiness,ENSMUSG00000034714,-332.8119061750134,0.000269877518690675,333.5458354963642,-0.042024992976947395
log_burstiness,ENSMUSG00000034855,4.97365074162521,-0.11065231411775442,-2.2762233649296033,0.7824609316971957
log_burstiness,ENSMUSG00000035042,8439.08647108005,-4.1132186107375284e-05,-8436.084624931766,0.6016285473795622
log_burstiness,ENSMUSG00000035385,4331.415294895613,-4.3457487952084995e-05,-4328.8630815140705,0.24544517518604425
log_burstiness,ENSMUSG00000035493,324.1332762901211,0.0004440034429795885,-321.72249529049867,0.009500176019386686
log_burstiness,ENSMUSG00000035692,0.6828475084251628,-0.3971223648518743,1.983862827889049,0.8008902824222679
log_burstiness,ENSMUSG00000037242,9333.721401053408,-7.600683058364383e-05,-9331.198368562258,0.38020752067768704
log_burstiness,ENSMUSG00000037411,-0.33635928128031667,0.8114651836386212,3.057088704378063,0.3364915564252706
log_burstiness,ENSMUSG00000037697,5278.989943890911,0.00016794114378873643,-5278.189380788127,0.28999799091670986
log_burstiness,ENSMUSG00000038037,-2022.0620435532342,6.18080646219305e-05,2023.494564804883,0.03917824102190659
log_burstiness,ENSMUSG00000038178,4.387365010964789e-09,-12.965677562835747,1.0153683048914373,0.4019619458159477
log_burstiness,ENSMUSG00000040152,0.21030092279953155,-1.0340329539741826,2.260666649371143,0.5773488594192391
log_burstiness,ENSMUSG00000040552,2257.2944992337293,-0.0003672579607955374,-2254.7952050955514,0.16084609979020137
log_burstiness,ENSMUSG00000040747,4862.358056746054,-0.0005805170950160291,-4855.480833074576,0.5621943907664946
log_burstiness,ENSMUSG00000041324,1527.8549229642867,-0.00014561691407422757,-1525.2178545601457,0.19349060417011632
log_burstiness,ENSMUSG00000041827,15249.67454941395,-2.827308559788644e-05,-15248.20366606311,0.5638898153603735
log_burstiness,ENSMUSG00000043953,3284.013001735655,-0.00023410716484497754,-3281.6654281385154,0.08497716182397896
log_burstiness,ENSMUSG00000044701,0.001232889198603775,5.963969170399203,2.025112193838994,0.02646986330629908
log_burstiness,ENSMUSG00000045573,4.440587747812253,1.1333121421134815,2.6767027884643504,0.15141872353382957
log_burstiness,ENSMUSG00000045932,8927.417441273179,-3.974290080873443e-05,-8925.265209962508,0.4530060577405457
log_burstiness,ENSMUSG00000046223,0.04208014488031982,2.6689534538250967,0.5372566774754755,0.6684817530833014
log_burstiness,ENSMUSG00000050370,3083.828316451773,-4.807622966096852e-05,-3081.203946709867,0.13992984472865444
log_burstiness,ENSMUSG00000050395,-3197.820037830594,7.863106152810321e-05,3199.3676990099602,0.374555458991074
log_burstiness,ENSMUSG00000050578,0.004323168677466771,-2.3628921546405084,2.4164133465821585,0.47160698628397646
log_burstiness,ENSMUSG00000051439,0.4100283359570199,-2.0611933768134034,1.9958341605507703,0.3394703770205423
log_burstiness,ENSMUSG00000054855,1201.3947255035291,-0.00017086882721597572,-1199.1918604690368,0.29761744909495713
log_burstiness,ENSMUSG00000062345,3441.632590053968,-4.120692002901578e-05,-3438.9807554546323,0.4293989890279717
log_burstiness,ENSMUSG00000069662,-358.1736782858943,0.0001868613099254758,360.3392222182866,0.007344291824274873
log_burstiness,ENSMUSG00000073421,536.6181352732387,0.0002183086471495083,-534.5386569596213,0.031928962300343144
log_burstiness,ENSMUSG00000074622,3839.7272255317635,0.00010438484527961248,-3837.6542420229866,0.0608526556789073
log_burstiness,ENSMUSG00000075705,68796547.77174962,-30.860712930130347,0.49724376295048006,0.3428438491316518
log_burstiness,ENSMUSG00000078453,3643.930189751561,0.00012599918955535789,-3644.270407607903,0.37315445269577097
